#           k/h    P           
    0.22956E+01    0.87756E+01
    0.23071E+01    0.86677E+01
    0.23187E+01    0.85612E+01
    0.23303E+01    0.84559E+01
    0.23420E+01    0.83519E+01
    0.23537E+01    0.82491E+01
    0.23655E+01    0.81476E+01
    0.23774E+01    0.80473E+01
    0.23893E+01    0.79483E+01
    0.24013E+01    0.78504E+01
    0.24133E+01    0.77536E+01
    0.24254E+01    0.76581E+01
    0.24376E+01    0.75637E+01
    0.24498E+01    0.74704E+01
    0.24621E+01    0.73783E+01
    0.24744E+01    0.72873E+01
    0.24868E+01    0.71974E+01
    0.24993E+01    0.71085E+01
    0.25118E+01    0.70207E+01
    0.25244E+01    0.69340E+01
    0.25370E+01    0.68484E+01
    0.25498E+01    0.67638E+01
    0.25625E+01    0.66801E+01
    0.25754E+01    0.65976E+01
    0.25883E+01    0.65160E+01
    0.26013E+01    0.64354E+01
    0.26143E+01    0.63558E+01
    0.26274E+01    0.62771E+01
    0.26406E+01    0.61994E+01
    0.26538E+01    0.61226E+01
    0.26671E+01    0.60468E+01
    0.26805E+01    0.59719E+01
    0.26939E+01    0.58979E+01
    0.27074E+01    0.58247E+01
    0.27210E+01    0.57525E+01
    0.27346E+01    0.56812E+01
    0.27483E+01    0.56107E+01
    0.27621E+01    0.55411E+01
    0.27760E+01    0.54723E+01
    0.27899E+01    0.54044E+01
    0.28039E+01    0.53372E+01
    0.28179E+01    0.52710E+01
    0.28320E+01    0.52055E+01
    0.28462E+01    0.51408E+01
    0.28605E+01    0.50769E+01
    0.28748E+01    0.50137E+01
    0.28893E+01    0.49514E+01
    0.29037E+01    0.48898E+01
    0.29183E+01    0.48289E+01
    0.29329E+01    0.47688E+01
    0.29476E+01    0.47094E+01
    0.29624E+01    0.46508E+01
    0.29772E+01    0.45928E+01
    0.29922E+01    0.45356E+01
    0.30072E+01    0.44791E+01
    0.30222E+01    0.44232E+01
    0.30374E+01    0.43681E+01
    0.30526E+01    0.43136E+01
    0.30679E+01    0.42598E+01
    0.30833E+01    0.42066E+01
    0.30987E+01    0.41541E+01
    0.31143E+01    0.41023E+01
    0.31299E+01    0.40510E+01
    0.31456E+01    0.40004E+01
    0.31613E+01    0.39505E+01
    0.31772E+01    0.39011E+01
    0.31931E+01    0.38523E+01
    0.32091E+01    0.38042E+01
    0.32252E+01    0.37566E+01
    0.32414E+01    0.37096E+01
    0.32576E+01    0.36632E+01
    0.32739E+01    0.36173E+01
    0.32904E+01    0.35720E+01
    0.33069E+01    0.35273E+01
    0.33234E+01    0.34832E+01
    0.33401E+01    0.34395E+01
    0.33568E+01    0.33964E+01
    0.33737E+01    0.33539E+01
    0.33906E+01    0.33118E+01
    0.34076E+01    0.32703E+01
    0.34246E+01    0.32293E+01
    0.34418E+01    0.31888E+01
    0.34591E+01    0.31487E+01
    0.34764E+01    0.31092E+01
    0.34938E+01    0.30702E+01
    0.35113E+01    0.30317E+01
    0.35289E+01    0.29936E+01
    0.35466E+01    0.29560E+01
    0.35644E+01    0.29188E+01
    0.35823E+01    0.28821E+01
    0.36002E+01    0.28459E+01
    0.36183E+01    0.28101E+01
    0.36364E+01    0.27748E+01
    0.36546E+01    0.27399E+01
    0.36730E+01    0.27054E+01
    0.36914E+01    0.26713E+01
    0.37099E+01    0.26377E+01
    0.37285E+01    0.26045E+01
    0.37472E+01    0.25717E+01
    0.37659E+01    0.25393E+01
    0.37848E+01    0.25073E+01
    0.38038E+01    0.24757E+01
    0.38229E+01    0.24445E+01
    0.38420E+01    0.24137E+01
    0.38613E+01    0.23832E+01
    0.38806E+01    0.23532E+01
    0.39001E+01    0.23235E+01
    0.39196E+01    0.22942E+01
    0.39393E+01    0.22652E+01
    0.39590E+01    0.22366E+01
    0.39789E+01    0.22084E+01
    0.39988E+01    0.21805E+01
    0.40189E+01    0.21529E+01
    0.40390E+01    0.21257E+01
    0.40592E+01    0.20989E+01
    0.40796E+01    0.20723E+01
    0.41000E+01    0.20461E+01
    0.41206E+01    0.20202E+01
    0.41412E+01    0.19947E+01
    0.41620E+01    0.19694E+01
    0.41829E+01    0.19445E+01
    0.42038E+01    0.19199E+01
    0.42249E+01    0.18956E+01
    0.42461E+01    0.18716E+01
    0.42674E+01    0.18479E+01
    0.42888E+01    0.18245E+01
    0.43103E+01    0.18014E+01
    0.43319E+01    0.17785E+01
    0.43536E+01    0.17560E+01
    0.43754E+01    0.17337E+01
    0.43973E+01    0.17117E+01
    0.44194E+01    0.16900E+01
    0.44415E+01    0.16686E+01
    0.44638E+01    0.16474E+01
    0.44862E+01    0.16265E+01
    0.45086E+01    0.16058E+01
    0.45312E+01    0.15854E+01
    0.45540E+01    0.15653E+01
    0.45768E+01    0.15454E+01
    0.45997E+01    0.15258E+01
    0.46228E+01    0.15064E+01
    0.46460E+01    0.14872E+01
    0.46692E+01    0.14683E+01
    0.46926E+01    0.14496E+01
    0.47162E+01    0.14312E+01
    0.47398E+01    0.14130E+01
    0.47636E+01    0.13950E+01
    0.47874E+01    0.13773E+01
    0.48114E+01    0.13597E+01
    0.48356E+01    0.13424E+01
    0.48598E+01    0.13253E+01
    0.48842E+01    0.13084E+01
    0.49086E+01    0.12918E+01
    0.49332E+01    0.12753E+01
    0.49580E+01    0.12591E+01
    0.49828E+01    0.12430E+01
    0.50078E+01    0.12272E+01
    0.50329E+01    0.12115E+01
    0.50581E+01    0.11961E+01
    0.50835E+01    0.11808E+01
    0.51090E+01    0.11657E+01
    0.51346E+01    0.11508E+01
    0.51603E+01    0.11362E+01
    0.51862E+01    0.11217E+01
    0.52122E+01    0.11073E+01
    0.52383E+01    0.10932E+01
    0.52646E+01    0.10792E+01
    0.52909E+01    0.10654E+01
    0.53175E+01    0.10518E+01
    0.53441E+01    0.10384E+01
    0.53709E+01    0.10251E+01
    0.53978E+01    0.10120E+01
    0.54249E+01    0.99903E+00
    0.54521E+01    0.98625E+00
    0.54794E+01    0.97363E+00
    0.55069E+01    0.96117E+00
    0.55345E+01    0.94887E+00
    0.55622E+01    0.93672E+00
    0.55901E+01    0.92473E+00
    0.56181E+01    0.91288E+00
    0.56463E+01    0.90119E+00
    0.56746E+01    0.88964E+00
    0.57030E+01    0.87824E+00
    0.57316E+01    0.86699E+00
    0.57603E+01    0.85587E+00
    0.57892E+01    0.84490E+00
    0.58182E+01    0.83406E+00
    0.58474E+01    0.82336E+00
    0.58767E+01    0.81280E+00
    0.59062E+01    0.80237E+00
    0.59358E+01    0.79207E+00
    0.59655E+01    0.78190E+00
    0.59954E+01    0.77186E+00
    0.60255E+01    0.76195E+00
    0.60557E+01    0.75216E+00
    0.60860E+01    0.74250E+00
    0.61165E+01    0.73296E+00
    0.61472E+01    0.72354E+00
    0.61780E+01    0.71424E+00
    0.62090E+01    0.70506E+00
    0.62401E+01    0.69599E+00
    0.62714E+01    0.68704E+00
    0.63028E+01    0.67821E+00
    0.63344E+01    0.66948E+00
    0.63662E+01    0.66087E+00
    0.63981E+01    0.65236E+00
    0.64301E+01    0.64396E+00
    0.64624E+01    0.63567E+00
    0.64948E+01    0.62749E+00
    0.65273E+01    0.61941E+00
    0.65600E+01    0.61143E+00
    0.65929E+01    0.60355E+00
    0.66260E+01    0.59577E+00
    0.66592E+01    0.58809E+00
    0.66926E+01    0.58051E+00
    0.67261E+01    0.57303E+00
    0.67598E+01    0.56564E+00
    0.67937E+01    0.55835E+00
    0.68278E+01    0.55114E+00
    0.68620E+01    0.54403E+00
    0.68964E+01    0.53701E+00
    0.69310E+01    0.53008E+00
    0.69657E+01    0.52324E+00
    0.70006E+01    0.51648E+00
    0.70357E+01    0.50981E+00
    0.70710E+01    0.50323E+00
    0.71064E+01    0.49673E+00
    0.71420E+01    0.49031E+00
    0.71778E+01    0.48397E+00
    0.72138E+01    0.47772E+00
    0.72500E+01    0.47154E+00
    0.72863E+01    0.46545E+00
    0.73228E+01    0.45943E+00
    0.73595E+01    0.45349E+00
    0.73964E+01    0.44762E+00
    0.74335E+01    0.44183E+00
    0.74708E+01    0.43611E+00
    0.75082E+01    0.43047E+00
    0.75458E+01    0.42490E+00
    0.75837E+01    0.41940E+00
    0.76217E+01    0.41397E+00
    0.76599E+01    0.40860E+00
    0.76983E+01    0.40331E+00
    0.77369E+01    0.39809E+00
    0.77756E+01    0.39293E+00
    0.78146E+01    0.38784E+00
    0.78538E+01    0.38281E+00
    0.78932E+01    0.37785E+00
    0.79327E+01    0.37295E+00
    0.79725E+01    0.36811E+00
    0.80124E+01    0.36334E+00
    0.80526E+01    0.35862E+00
    0.80930E+01    0.35397E+00
    0.81335E+01    0.34938E+00
    0.81743E+01    0.34484E+00
    0.82153E+01    0.34037E+00
    0.82565E+01    0.33595E+00
    0.82979E+01    0.33158E+00
    0.83394E+01    0.32728E+00
    0.83812E+01    0.32303E+00
    0.84233E+01    0.31883E+00
    0.84655E+01    0.31469E+00
    0.85079E+01    0.31060E+00
    0.85506E+01    0.30656E+00
    0.85934E+01    0.30258E+00
    0.86365E+01    0.29864E+00
    0.86798E+01    0.29476E+00
    0.87233E+01    0.29093E+00
    0.87670E+01    0.28714E+00
    0.88110E+01    0.28341E+00
    0.88551E+01    0.27972E+00
    0.88995E+01    0.27608E+00
    0.89441E+01    0.27248E+00
    0.89890E+01    0.26894E+00
    0.90340E+01    0.26543E+00
    0.90793E+01    0.26198E+00
    0.91248E+01    0.25857E+00
    0.91705E+01    0.25520E+00
    0.92165E+01    0.25187E+00
    0.92627E+01    0.24859E+00
    0.93091E+01    0.24535E+00
    0.93558E+01    0.24215E+00
    0.94027E+01    0.23900E+00
    0.94498E+01    0.23588E+00
    0.94972E+01    0.23280E+00
    0.95448E+01    0.22977E+00
    0.95926E+01    0.22677E+00
    0.96407E+01    0.22381E+00
    0.96891E+01    0.22089E+00
    0.97376E+01    0.21801E+00
    0.97864E+01    0.21516E+00
    0.98355E+01    0.21235E+00
    0.98848E+01    0.20958E+00
    0.99343E+01    0.20684E+00
    0.99841E+01    0.20414E+00
    0.10034E+02    0.20148E+00
    0.10084E+02    0.19884E+00
    0.10135E+02    0.19624E+00
    0.10186E+02    0.19368E+00
    0.10237E+02    0.19115E+00
    0.10288E+02    0.18865E+00
    0.10340E+02    0.18618E+00
    0.10392E+02    0.18375E+00
    0.10444E+02    0.18135E+00
    0.10496E+02    0.17897E+00
    0.10549E+02    0.17663E+00
    0.10602E+02    0.17432E+00
    0.10655E+02    0.17204E+00
    0.10708E+02    0.16979E+00
    0.10762E+02    0.16757E+00
    0.10816E+02    0.16537E+00
    0.10870E+02    0.16321E+00
    0.10924E+02    0.16107E+00
    0.10979E+02    0.15896E+00
    0.11034E+02    0.15688E+00
    0.11089E+02    0.15482E+00
    0.11145E+02    0.15279E+00
    0.11201E+02    0.15079E+00
    0.11257E+02    0.14881E+00
    0.11314E+02    0.14686E+00
    0.11370E+02    0.14494E+00
    0.11427E+02    0.14304E+00
    0.11484E+02    0.14116E+00
    0.11542E+02    0.13931E+00
    0.11600E+02    0.13748E+00
    0.11658E+02    0.13568E+00
    0.11716E+02    0.13390E+00
    0.11775E+02    0.13214E+00
    0.11834E+02    0.13041E+00
    0.11894E+02    0.12869E+00
    0.11953E+02    0.12700E+00
    0.12013E+02    0.12534E+00
    0.12073E+02    0.12369E+00
    0.12134E+02    0.12207E+00
    0.12195E+02    0.12046E+00
    0.12256E+02    0.11888E+00
    0.12317E+02    0.11732E+00
    0.12379E+02    0.11577E+00
    0.12441E+02    0.11425E+00
    0.12503E+02    0.11275E+00
    0.12566E+02    0.11127E+00
    0.12629E+02    0.10980E+00
    0.12692E+02    0.10836E+00
    0.12756E+02    0.10694E+00
    0.12820E+02    0.10553E+00
    0.12884E+02    0.10414E+00
    0.12949E+02    0.10277E+00
    0.13014E+02    0.10142E+00
    0.13079E+02    0.10008E+00
    0.13144E+02    0.98764E-01
    0.13210E+02    0.97464E-01
    0.13277E+02    0.96180E-01
    0.13343E+02    0.94913E-01
    0.13410E+02    0.93663E-01
    0.13477E+02    0.92429E-01
    0.13545E+02    0.91211E-01
    0.13613E+02    0.90009E-01
    0.13681E+02    0.88823E-01
    0.13749E+02    0.87652E-01
    0.13818E+02    0.86497E-01
    0.13888E+02    0.85356E-01
    0.13957E+02    0.84231E-01
    0.14027E+02    0.83120E-01
    0.14097E+02    0.82023E-01
    0.14168E+02    0.80941E-01
    0.14239E+02    0.79873E-01
    0.14311E+02    0.78819E-01
    0.14382E+02    0.77779E-01
    0.14454E+02    0.76752E-01
    0.14527E+02    0.75739E-01
    0.14600E+02    0.74739E-01
    0.14673E+02    0.73752E-01
    0.14746E+02    0.72778E-01
    0.14820E+02    0.71817E-01
    0.14895E+02    0.70868E-01
    0.14969E+02    0.69932E-01
    0.15044E+02    0.69008E-01
    0.15120E+02    0.68096E-01
    0.15195E+02    0.67196E-01
    0.15272E+02    0.66308E-01
    0.15348E+02    0.65431E-01
    0.15425E+02    0.64566E-01
    0.15502E+02    0.63712E-01
    0.15580E+02    0.62870E-01
    0.15658E+02    0.62038E-01
    0.15737E+02    0.61217E-01
    0.15816E+02    0.60407E-01
    0.15895E+02    0.59608E-01
    0.15975E+02    0.58819E-01
    0.16055E+02    0.58041E-01
    0.16135E+02    0.57272E-01
    0.16216E+02    0.56514E-01
    0.16297E+02    0.55766E-01
    0.16379E+02    0.55027E-01
    0.16461E+02    0.54298E-01
    0.16544E+02    0.53579E-01
    0.16626E+02    0.52869E-01
    0.16710E+02    0.52169E-01
    0.16794E+02    0.51478E-01
    0.16878E+02    0.50795E-01
    0.16962E+02    0.50122E-01
    0.17047E+02    0.49458E-01
    0.17133E+02    0.48802E-01
    0.17219E+02    0.48155E-01
    0.17305E+02    0.47516E-01
    0.17392E+02    0.46886E-01
    0.17479E+02    0.46264E-01
    0.17567E+02    0.45650E-01
    0.17655E+02    0.45045E-01
    0.17743E+02    0.44447E-01
    0.17832E+02    0.43857E-01
    0.17921E+02    0.43275E-01
    0.18011E+02    0.42700E-01
    0.18102E+02    0.42134E-01
    0.18192E+02    0.41574E-01
    0.18283E+02    0.41022E-01
    0.18375E+02    0.40477E-01
    0.18467E+02    0.39940E-01
    0.18560E+02    0.39409E-01
    0.18653E+02    0.38885E-01
    0.18746E+02    0.38369E-01
    0.18840E+02    0.37859E-01
    0.18935E+02    0.37356E-01
    0.19030E+02    0.36859E-01
    0.19125E+02    0.36369E-01
    0.19221E+02    0.35885E-01
    0.19317E+02    0.35408E-01
    0.19414E+02    0.34937E-01
    0.19511E+02    0.34473E-01
    0.19609E+02    0.34014E-01
    0.19707E+02    0.33561E-01
    0.19806E+02    0.33115E-01
    0.19906E+02    0.32674E-01
    0.20005E+02    0.32239E-01
    0.20106E+02    0.31810E-01
    0.20206E+02    0.31387E-01
    0.20308E+02    0.30969E-01
    0.20409E+02    0.30556E-01
    0.20512E+02    0.30150E-01
    0.20615E+02    0.29748E-01
    0.20718E+02    0.29352E-01
    0.20822E+02    0.28961E-01
    0.20926E+02    0.28575E-01
    0.21031E+02    0.28194E-01
    0.21136E+02    0.27818E-01
    0.21242E+02    0.27448E-01
    0.21349E+02    0.27082E-01
    0.21456E+02    0.26721E-01
    0.21563E+02    0.26364E-01
    0.21671E+02    0.26013E-01
    0.21780E+02    0.25666E-01
    0.21889E+02    0.25324E-01
    0.21999E+02    0.24986E-01
    0.22109E+02    0.24652E-01
    0.22220E+02    0.24323E-01
    0.22331E+02    0.23999E-01
    0.22443E+02    0.23679E-01
    0.22556E+02    0.23362E-01
    0.22669E+02    0.23051E-01
    0.22783E+02    0.22743E-01
    0.22897E+02    0.22439E-01
    0.23012E+02    0.22140E-01
    0.23127E+02    0.21844E-01
    0.23243E+02    0.21552E-01
    0.23359E+02    0.21264E-01
    0.23476E+02    0.20980E-01
    0.23594E+02    0.20700E-01
    0.23712E+02    0.20423E-01
    0.23831E+02    0.20150E-01
    0.23951E+02    0.19881E-01
    0.24071E+02    0.19615E-01
    0.24191E+02    0.19353E-01
    0.24313E+02    0.19094E-01
    0.24435E+02    0.18839E-01
    0.24557E+02    0.18587E-01
    0.24680E+02    0.18338E-01
    0.24804E+02    0.18093E-01
    0.24928E+02    0.17851E-01
    0.25053E+02    0.17612E-01
    0.25179E+02    0.17376E-01
    0.25305E+02    0.17144E-01
    0.25432E+02    0.16914E-01
    0.25559E+02    0.16688E-01
    0.25687E+02    0.16464E-01
    0.25816E+02    0.16244E-01
    0.25945E+02    0.16026E-01
    0.26076E+02    0.15812E-01
    0.26206E+02    0.15600E-01
    0.26338E+02    0.15391E-01
    0.26470E+02    0.15185E-01
    0.26602E+02    0.14981E-01
    0.26736E+02    0.14781E-01
    0.26870E+02    0.14583E-01
    0.27004E+02    0.14387E-01
    0.27140E+02    0.14194E-01
    0.27276E+02    0.14004E-01
    0.27412E+02    0.13816E-01
    0.27550E+02    0.13631E-01
    0.27688E+02    0.13448E-01
    0.27827E+02    0.13268E-01
    0.27966E+02    0.13090E-01
    0.28106E+02    0.12914E-01
    0.28247E+02    0.12741E-01
    0.28389E+02    0.12570E-01
    0.28531E+02    0.12401E-01
    0.28674E+02    0.12235E-01
    0.28818E+02    0.12070E-01
    0.28962E+02    0.11908E-01
    0.29108E+02    0.11749E-01
    0.29253E+02    0.11591E-01
    0.29400E+02    0.11435E-01
    0.29547E+02    0.11282E-01
    0.29696E+02    0.11130E-01
    0.29844E+02    0.10980E-01
    0.29994E+02    0.10833E-01
    0.30144E+02    0.10687E-01
    0.30295E+02    0.10544E-01
    0.30447E+02    0.10402E-01
    0.30600E+02    0.10262E-01
    0.30753E+02    0.10124E-01
    0.30907E+02    0.99881E-02
    0.31062E+02    0.98538E-02
    0.31218E+02    0.97213E-02
    0.31375E+02    0.95906E-02
    0.31532E+02    0.94616E-02
    0.31690E+02    0.93343E-02
    0.31849E+02    0.92087E-02
    0.32008E+02    0.90848E-02
    0.32169E+02    0.89626E-02
    0.32330E+02    0.88419E-02
    0.32492E+02    0.87229E-02
    0.32655E+02    0.86055E-02
    0.32819E+02    0.84896E-02
    0.32983E+02    0.83753E-02
    0.33148E+02    0.82626E-02
    0.33315E+02    0.81513E-02
    0.33482E+02    0.80415E-02
    0.33649E+02    0.79332E-02
    0.33818E+02    0.78263E-02
    0.33988E+02    0.77208E-02
    0.34158E+02    0.76168E-02
    0.34329E+02    0.75142E-02
    0.34501E+02    0.74129E-02
    0.34674E+02    0.73130E-02
    0.34848E+02    0.72144E-02
    0.35023E+02    0.71171E-02
    0.35198E+02    0.70211E-02
    0.35375E+02    0.69265E-02
    0.35552E+02    0.68330E-02
    0.35730E+02    0.67409E-02
    0.35909E+02    0.66499E-02
    0.36089E+02    0.65602E-02
    0.36270E+02    0.64717E-02
    0.36452E+02    0.63844E-02
    0.36635E+02    0.62982E-02
    0.36818E+02    0.62132E-02
    0.37003E+02    0.61293E-02
    0.37188E+02    0.60466E-02
    0.37375E+02    0.59649E-02
    0.37562E+02    0.58844E-02
    0.37750E+02    0.58049E-02
    0.37940E+02    0.57265E-02
    0.38130E+02    0.56492E-02
    0.38321E+02    0.55728E-02
    0.38513E+02    0.54975E-02
    0.38706E+02    0.54233E-02
    0.38900E+02    0.53500E-02
    0.39095E+02    0.52777E-02
    0.39291E+02    0.52063E-02
    0.39488E+02    0.51359E-02
    0.39686E+02    0.50665E-02
    0.39885E+02    0.49980E-02
    0.40085E+02    0.49304E-02
    0.40286E+02    0.48637E-02
    0.40488E+02    0.47979E-02
    0.40691E+02    0.47330E-02
    0.40895E+02    0.46690E-02
    0.41100E+02    0.46058E-02
    0.41306E+02    0.45435E-02
    0.41513E+02    0.44820E-02
    0.41721E+02    0.44213E-02
    0.41930E+02    0.43615E-02
    0.42140E+02    0.43024E-02
    0.42351E+02    0.42442E-02
    0.42563E+02    0.41867E-02
    0.42777E+02    0.41300E-02
    0.42991E+02    0.40741E-02
    0.43207E+02    0.40189E-02
    0.43423E+02    0.39644E-02
    0.43641E+02    0.39107E-02
    0.43860E+02    0.38577E-02
    0.44080E+02    0.38054E-02
    0.44301E+02    0.37539E-02
    0.44523E+02    0.37030E-02
    0.44746E+02    0.36528E-02
    0.44970E+02    0.36033E-02
    0.45195E+02    0.35544E-02
    0.45422E+02    0.35062E-02
    0.45650E+02    0.34586E-02
    0.45878E+02    0.34117E-02
    0.46108E+02    0.33654E-02
    0.46340E+02    0.33198E-02
    0.46572E+02    0.32747E-02
    0.46805E+02    0.32303E-02
    0.47040E+02    0.31864E-02
    0.47276E+02    0.31432E-02
    0.47513E+02    0.31005E-02
    0.47751E+02    0.30584E-02
    0.47990E+02    0.30169E-02
    0.48231E+02    0.29759E-02
    0.48473E+02    0.29355E-02
    0.48715E+02    0.28956E-02
    0.48960E+02    0.28563E-02
    0.49205E+02    0.28175E-02
    0.49452E+02    0.27792E-02
    0.49700E+02    0.27414E-02
    0.49949E+02    0.27042E-02
    0.50199E+02    0.26674E-02
    0.50451E+02    0.26312E-02
    0.50704E+02    0.25954E-02
    0.50958E+02    0.25601E-02
    0.51213E+02    0.25253E-02
    0.51470E+02    0.24909E-02
    0.51728E+02    0.24571E-02
    0.51987E+02    0.24236E-02
    0.52248E+02    0.23907E-02
    0.52510E+02    0.23581E-02
    0.52773E+02    0.23260E-02
    0.53037E+02    0.22944E-02
    0.53303E+02    0.22631E-02
    0.53570E+02    0.22323E-02
    0.53839E+02    0.22019E-02
    0.54109E+02    0.21720E-02
    0.54380E+02    0.21424E-02
    0.54653E+02    0.21132E-02
    0.54927E+02    0.20844E-02
    0.55202E+02    0.20560E-02
    0.55479E+02    0.20280E-02
    0.55757E+02    0.20004E-02
    0.56036E+02    0.19731E-02
    0.56317E+02    0.19462E-02
    0.56599E+02    0.19197E-02
    0.56883E+02    0.18935E-02
    0.57168E+02    0.18677E-02
    0.57455E+02    0.18422E-02
    0.57743E+02    0.18171E-02
    0.58032E+02    0.17923E-02
    0.58323E+02    0.17679E-02
    0.58615E+02    0.17437E-02
    0.58909E+02    0.17200E-02
    0.59204E+02    0.16965E-02
    0.59501E+02    0.16733E-02
    0.59799E+02    0.16505E-02
    0.60099E+02    0.16280E-02
    0.60400E+02    0.16057E-02
    0.60703E+02    0.15838E-02
    0.61008E+02    0.15622E-02
    0.61313E+02    0.15408E-02
    0.61621E+02    0.15198E-02
    0.61929E+02    0.14990E-02
    0.62240E+02    0.14785E-02
    0.62552E+02    0.14583E-02
    0.62865E+02    0.14384E-02
    0.63181E+02    0.14187E-02
    0.63497E+02    0.13993E-02
    0.63816E+02    0.13802E-02
    0.64135E+02    0.13613E-02
    0.64457E+02    0.13427E-02
    0.64780E+02    0.13244E-02
    0.65105E+02    0.13062E-02
    0.65431E+02    0.12884E-02
    0.65759E+02    0.12707E-02
    0.66089E+02    0.12533E-02
    0.66420E+02    0.12362E-02
    0.66753E+02    0.12193E-02
    0.67087E+02    0.12026E-02
    0.67424E+02    0.11861E-02
    0.67762E+02    0.11699E-02
    0.68101E+02    0.11538E-02
    0.68443E+02    0.11380E-02
    0.68786E+02    0.11225E-02
    0.69131E+02    0.11071E-02
    0.69477E+02    0.10919E-02
    0.69825E+02    0.10769E-02
    0.70175E+02    0.10622E-02
    0.70527E+02    0.10476E-02
    0.70881E+02    0.10333E-02
    0.71236E+02    0.10191E-02
    0.71593E+02    0.10051E-02
    0.71952E+02    0.99132E-03
    0.72313E+02    0.97772E-03
    0.72675E+02    0.96431E-03
    0.73039E+02    0.95108E-03
    0.73405E+02    0.93802E-03
    0.73773E+02    0.92515E-03
    0.74143E+02    0.91245E-03
    0.74515E+02    0.89992E-03
    0.74888E+02    0.88756E-03
    0.75264E+02    0.87537E-03
    0.75641E+02    0.86335E-03
    0.76020E+02    0.85149E-03
    0.76401E+02    0.83979E-03
    0.76784E+02    0.82825E-03
    0.77169E+02    0.81687E-03
    0.77556E+02    0.80564E-03
    0.77945E+02    0.79456E-03
    0.78335E+02    0.78364E-03
    0.78728E+02    0.77286E-03
    0.79122E+02    0.76223E-03
    0.79519E+02    0.75175E-03
    0.79918E+02    0.74141E-03
    0.80318E+02    0.73120E-03
    0.80721E+02    0.72114E-03
    0.81125E+02    0.71122E-03
    0.81532E+02    0.70142E-03
    0.81941E+02    0.69177E-03
    0.82351E+02    0.68224E-03
    0.82764E+02    0.67285E-03
    0.83179E+02    0.66358E-03
    0.83596E+02    0.65444E-03
    0.84015E+02    0.64542E-03
    0.84436E+02    0.63652E-03
    0.84860E+02    0.62775E-03
    0.85285E+02    0.61910E-03
    0.85712E+02    0.61056E-03
    0.86142E+02    0.60214E-03
    0.86574E+02    0.59384E-03
    0.87008E+02    0.58565E-03
    0.87444E+02    0.57757E-03
    0.87882E+02    0.56960E-03
    0.88323E+02    0.56174E-03
    0.88765E+02    0.55398E-03
    0.89210E+02    0.54634E-03
    0.89658E+02    0.53879E-03
    0.90107E+02    0.53135E-03
    0.90559E+02    0.52401E-03
    0.91012E+02    0.51677E-03
    0.91469E+02    0.50963E-03
    0.91927E+02    0.50259E-03
    0.92388E+02    0.49565E-03
    0.92851E+02    0.48879E-03
    0.93316E+02    0.48204E-03
    0.93784E+02    0.47537E-03
    0.94254E+02    0.46879E-03
    0.94727E+02    0.46231E-03
    0.95202E+02    0.45591E-03
    0.95679E+02    0.44961E-03
    0.96158E+02    0.44338E-03
    0.96640E+02    0.43724E-03
    0.97125E+02    0.43119E-03
    0.97612E+02    0.42522E-03
    0.98101E+02    0.41933E-03
    0.98593E+02    0.41352E-03
    0.99087E+02    0.40779E-03
    0.99584E+02    0.40214E-03
    0.10008E+03    0.39657E-03
    0.10058E+03    0.39107E-03
    0.10109E+03    0.38565E-03
    0.10160E+03    0.38030E-03
    0.10210E+03    0.37502E-03
    0.10262E+03    0.36982E-03
    0.10313E+03    0.36469E-03
    0.10365E+03    0.35963E-03
    0.10417E+03    0.35464E-03
    0.10469E+03    0.34971E-03
    0.10521E+03    0.34486E-03
    0.10574E+03    0.34007E-03
    0.10627E+03    0.33534E-03
    0.10680E+03    0.33068E-03
    0.10734E+03    0.32609E-03
    0.10788E+03    0.32155E-03
    0.10842E+03    0.31709E-03
    0.10896E+03    0.31267E-03
    0.10951E+03    0.30833E-03
    0.11006E+03    0.30404E-03
    0.11061E+03    0.29981E-03
    0.11116E+03    0.29563E-03
    0.11172E+03    0.29152E-03
    0.11228E+03    0.28746E-03
    0.11284E+03    0.28346E-03
    0.11341E+03    0.27951E-03
    0.11398E+03    0.27562E-03
    0.11455E+03    0.27178E-03
    0.11512E+03    0.26799E-03
    0.11570E+03    0.26425E-03
    0.11628E+03    0.26057E-03
    0.11686E+03    0.25693E-03
    0.11745E+03    0.25335E-03
    0.11804E+03    0.24981E-03
    0.11863E+03    0.24633E-03
    0.11922E+03    0.24289E-03
    0.11982E+03    0.23950E-03
    0.12042E+03    0.23615E-03
    0.12102E+03    0.23285E-03
    0.12163E+03    0.22960E-03
    0.12224E+03    0.22639E-03
    0.12285E+03    0.22323E-03
    0.12347E+03    0.22011E-03
    0.12409E+03    0.21703E-03
    0.12471E+03    0.21399E-03
    0.12534E+03    0.21100E-03
    0.12596E+03    0.20805E-03
    0.12660E+03    0.20514E-03
    0.12723E+03    0.20226E-03
    0.12787E+03    0.19943E-03
    0.12851E+03    0.19664E-03
    0.12915E+03    0.19388E-03
    0.12980E+03    0.19117E-03
    0.13045E+03    0.18849E-03
    0.13110E+03    0.18584E-03
    0.13176E+03    0.18324E-03
    0.13242E+03    0.18067E-03
    0.13309E+03    0.17813E-03
    0.13375E+03    0.17563E-03
    0.13442E+03    0.17317E-03
    0.13510E+03    0.17073E-03
    0.13577E+03    0.16834E-03
    0.13646E+03    0.16597E-03
    0.13714E+03    0.16364E-03
    0.13783E+03    0.16134E-03
    0.13852E+03    0.15907E-03
    0.13921E+03    0.15683E-03
    0.13991E+03    0.15462E-03
