#           k/h    P           
    0.22728E+01    0.15879E+03
    0.22842E+01    0.15761E+03
    0.22956E+01    0.15643E+03
    0.23071E+01    0.15526E+03
    0.23187E+01    0.15410E+03
    0.23303E+01    0.15294E+03
    0.23420E+01    0.15179E+03
    0.23537E+01    0.15065E+03
    0.23655E+01    0.14951E+03
    0.23774E+01    0.14838E+03
    0.23893E+01    0.14725E+03
    0.24013E+01    0.14613E+03
    0.24133E+01    0.14502E+03
    0.24254E+01    0.14391E+03
    0.24376E+01    0.14281E+03
    0.24498E+01    0.14171E+03
    0.24621E+01    0.14062E+03
    0.24744E+01    0.13954E+03
    0.24868E+01    0.13846E+03
    0.24993E+01    0.13739E+03
    0.25118E+01    0.13633E+03
    0.25244E+01    0.13527E+03
    0.25370E+01    0.13421E+03
    0.25498E+01    0.13317E+03
    0.25625E+01    0.13213E+03
    0.25754E+01    0.13109E+03
    0.25883E+01    0.13006E+03
    0.26013E+01    0.12904E+03
    0.26143E+01    0.12802E+03
    0.26274E+01    0.12701E+03
    0.26406E+01    0.12601E+03
    0.26538E+01    0.12501E+03
    0.26671E+01    0.12401E+03
    0.26805E+01    0.12303E+03
    0.26939E+01    0.12205E+03
    0.27074E+01    0.12107E+03
    0.27210E+01    0.12010E+03
    0.27346E+01    0.11914E+03
    0.27483E+01    0.11818E+03
    0.27621E+01    0.11723E+03
    0.27760E+01    0.11628E+03
    0.27899E+01    0.11534E+03
    0.28039E+01    0.11441E+03
    0.28179E+01    0.11348E+03
    0.28320E+01    0.11256E+03
    0.28462E+01    0.11164E+03
    0.28605E+01    0.11073E+03
    0.28748E+01    0.10982E+03
    0.28893E+01    0.10892E+03
    0.29037E+01    0.10803E+03
    0.29183E+01    0.10714E+03
    0.29329E+01    0.10626E+03
    0.29476E+01    0.10538E+03
    0.29624E+01    0.10451E+03
    0.29772E+01    0.10365E+03
    0.29922E+01    0.10279E+03
    0.30072E+01    0.10193E+03
    0.30222E+01    0.10109E+03
    0.30374E+01    0.10024E+03
    0.30526E+01    0.99406E+02
    0.30679E+01    0.98574E+02
    0.30833E+01    0.97748E+02
    0.30987E+01    0.96928E+02
    0.31143E+01    0.96113E+02
    0.31299E+01    0.95303E+02
    0.31456E+01    0.94499E+02
    0.31613E+01    0.93700E+02
    0.31772E+01    0.92907E+02
    0.31931E+01    0.92119E+02
    0.32091E+01    0.91336E+02
    0.32252E+01    0.90559E+02
    0.32414E+01    0.89788E+02
    0.32576E+01    0.89021E+02
    0.32739E+01    0.88260E+02
    0.32904E+01    0.87504E+02
    0.33069E+01    0.86754E+02
    0.33234E+01    0.86008E+02
    0.33401E+01    0.85268E+02
    0.33568E+01    0.84533E+02
    0.33737E+01    0.83804E+02
    0.33906E+01    0.83079E+02
    0.34076E+01    0.82360E+02
    0.34246E+01    0.81646E+02
    0.34418E+01    0.80936E+02
    0.34591E+01    0.80232E+02
    0.34764E+01    0.79534E+02
    0.34938E+01    0.78840E+02
    0.35113E+01    0.78151E+02
    0.35289E+01    0.77467E+02
    0.35466E+01    0.76788E+02
    0.35644E+01    0.76114E+02
    0.35823E+01    0.75445E+02
    0.36002E+01    0.74781E+02
    0.36183E+01    0.74122E+02
    0.36364E+01    0.73467E+02
    0.36546E+01    0.72818E+02
    0.36730E+01    0.72173E+02
    0.36914E+01    0.71533E+02
    0.37099E+01    0.70898E+02
    0.37285E+01    0.70267E+02
    0.37472E+01    0.69642E+02
    0.37659E+01    0.69021E+02
    0.37848E+01    0.68405E+02
    0.38038E+01    0.67793E+02
    0.38229E+01    0.67186E+02
    0.38420E+01    0.66584E+02
    0.38613E+01    0.65986E+02
    0.38806E+01    0.65393E+02
    0.39001E+01    0.64804E+02
    0.39196E+01    0.64220E+02
    0.39393E+01    0.63640E+02
    0.39590E+01    0.63065E+02
    0.39789E+01    0.62494E+02
    0.39988E+01    0.61928E+02
    0.40189E+01    0.61366E+02
    0.40390E+01    0.60809E+02
    0.40592E+01    0.60256E+02
    0.40796E+01    0.59707E+02
    0.41000E+01    0.59162E+02
    0.41206E+01    0.58622E+02
    0.41412E+01    0.58086E+02
    0.41620E+01    0.57555E+02
    0.41829E+01    0.57027E+02
    0.42038E+01    0.56504E+02
    0.42249E+01    0.55985E+02
    0.42461E+01    0.55470E+02
    0.42674E+01    0.54959E+02
    0.42888E+01    0.54452E+02
    0.43103E+01    0.53949E+02
    0.43319E+01    0.53451E+02
    0.43536E+01    0.52956E+02
    0.43754E+01    0.52465E+02
    0.43973E+01    0.51978E+02
    0.44194E+01    0.51496E+02
    0.44415E+01    0.51017E+02
    0.44638E+01    0.50542E+02
    0.44862E+01    0.50071E+02
    0.45086E+01    0.49604E+02
    0.45312E+01    0.49141E+02
    0.45540E+01    0.48681E+02
    0.45768E+01    0.48225E+02
    0.45997E+01    0.47773E+02
    0.46228E+01    0.47325E+02
    0.46460E+01    0.46881E+02
    0.46692E+01    0.46440E+02
    0.46926E+01    0.46003E+02
    0.47162E+01    0.45569E+02
    0.47398E+01    0.45139E+02
    0.47636E+01    0.44713E+02
    0.47874E+01    0.44291E+02
    0.48114E+01    0.43871E+02
    0.48356E+01    0.43456E+02
    0.48598E+01    0.43044E+02
    0.48842E+01    0.42635E+02
    0.49086E+01    0.42230E+02
    0.49332E+01    0.41828E+02
    0.49580E+01    0.41430E+02
    0.49828E+01    0.41035E+02
    0.50078E+01    0.40643E+02
    0.50329E+01    0.40255E+02
    0.50581E+01    0.39870E+02
    0.50835E+01    0.39489E+02
    0.51090E+01    0.39111E+02
    0.51346E+01    0.38736E+02
    0.51603E+01    0.38364E+02
    0.51862E+01    0.37995E+02
    0.52122E+01    0.37630E+02
    0.52383E+01    0.37268E+02
    0.52646E+01    0.36909E+02
    0.52909E+01    0.36553E+02
    0.53175E+01    0.36200E+02
    0.53441E+01    0.35850E+02
    0.53709E+01    0.35503E+02
    0.53978E+01    0.35160E+02
    0.54249E+01    0.34819E+02
    0.54521E+01    0.34481E+02
    0.54794E+01    0.34146E+02
    0.55069E+01    0.33815E+02
    0.55345E+01    0.33486E+02
    0.55622E+01    0.33160E+02
    0.55901E+01    0.32837E+02
    0.56181E+01    0.32517E+02
    0.56463E+01    0.32199E+02
    0.56746E+01    0.31885E+02
    0.57030E+01    0.31573E+02
    0.57316E+01    0.31264E+02
    0.57603E+01    0.30958E+02
    0.57892E+01    0.30655E+02
    0.58182E+01    0.30354E+02
    0.58474E+01    0.30056E+02
    0.58767E+01    0.29761E+02
    0.59062E+01    0.29468E+02
    0.59358E+01    0.29178E+02
    0.59655E+01    0.28891E+02
    0.59954E+01    0.28606E+02
    0.60255E+01    0.28324E+02
    0.60557E+01    0.28044E+02
    0.60860E+01    0.27767E+02
    0.61165E+01    0.27492E+02
    0.61472E+01    0.27220E+02
    0.61780E+01    0.26951E+02
    0.62090E+01    0.26683E+02
    0.62401E+01    0.26419E+02
    0.62714E+01    0.26156E+02
    0.63028E+01    0.25897E+02
    0.63344E+01    0.25639E+02
    0.63662E+01    0.25384E+02
    0.63981E+01    0.25131E+02
    0.64301E+01    0.24881E+02
    0.64624E+01    0.24633E+02
    0.64948E+01    0.24387E+02
    0.65273E+01    0.24143E+02
    0.65600E+01    0.23902E+02
    0.65929E+01    0.23663E+02
    0.66260E+01    0.23426E+02
    0.66592E+01    0.23191E+02
    0.66926E+01    0.22959E+02
    0.67261E+01    0.22729E+02
    0.67598E+01    0.22500E+02
    0.67937E+01    0.22274E+02
    0.68278E+01    0.22050E+02
    0.68620E+01    0.21829E+02
    0.68964E+01    0.21609E+02
    0.69310E+01    0.21391E+02
    0.69657E+01    0.21176E+02
    0.70006E+01    0.20962E+02
    0.70357E+01    0.20750E+02
    0.70710E+01    0.20541E+02
    0.71064E+01    0.20333E+02
    0.71420E+01    0.20128E+02
    0.71778E+01    0.19924E+02
    0.72138E+01    0.19722E+02
    0.72500E+01    0.19522E+02
    0.72863E+01    0.19324E+02
    0.73228E+01    0.19128E+02
    0.73595E+01    0.18934E+02
    0.73964E+01    0.18742E+02
    0.74335E+01    0.18551E+02
    0.74708E+01    0.18363E+02
    0.75082E+01    0.18176E+02
    0.75458E+01    0.17991E+02
    0.75837E+01    0.17807E+02
    0.76217E+01    0.17626E+02
    0.76599E+01    0.17446E+02
    0.76983E+01    0.17268E+02
    0.77369E+01    0.17091E+02
    0.77756E+01    0.16917E+02
    0.78146E+01    0.16744E+02
    0.78538E+01    0.16572E+02
    0.78932E+01    0.16403E+02
    0.79327E+01    0.16235E+02
    0.79725E+01    0.16068E+02
    0.80124E+01    0.15903E+02
    0.80526E+01    0.15740E+02
    0.80930E+01    0.15579E+02
    0.81335E+01    0.15419E+02
    0.81743E+01    0.15260E+02
    0.82153E+01    0.15103E+02
    0.82565E+01    0.14948E+02
    0.82979E+01    0.14794E+02
    0.83394E+01    0.14641E+02
    0.83812E+01    0.14491E+02
    0.84233E+01    0.14341E+02
    0.84655E+01    0.14193E+02
    0.85079E+01    0.14047E+02
    0.85506E+01    0.13901E+02
    0.85934E+01    0.13758E+02
    0.86365E+01    0.13616E+02
    0.86798E+01    0.13475E+02
    0.87233E+01    0.13335E+02
    0.87670E+01    0.13197E+02
    0.88110E+01    0.13060E+02
    0.88551E+01    0.12925E+02
    0.88995E+01    0.12791E+02
    0.89441E+01    0.12658E+02
    0.89890E+01    0.12527E+02
    0.90340E+01    0.12397E+02
    0.90793E+01    0.12268E+02
    0.91248E+01    0.12140E+02
    0.91705E+01    0.12014E+02
    0.92165E+01    0.11889E+02
    0.92627E+01    0.11765E+02
    0.93091E+01    0.11643E+02
    0.93558E+01    0.11521E+02
    0.94027E+01    0.11401E+02
    0.94498E+01    0.11282E+02
    0.94972E+01    0.11165E+02
    0.95448E+01    0.11048E+02
    0.95926E+01    0.10933E+02
    0.96407E+01    0.10818E+02
    0.96891E+01    0.10705E+02
    0.97376E+01    0.10593E+02
    0.97864E+01    0.10482E+02
    0.98355E+01    0.10373E+02
    0.98848E+01    0.10264E+02
    0.99343E+01    0.10156E+02
    0.99841E+01    0.10050E+02
    0.10034E+02    0.99446E+01
    0.10084E+02    0.98403E+01
    0.10135E+02    0.97370E+01
    0.10186E+02    0.96347E+01
    0.10237E+02    0.95335E+01
    0.10288E+02    0.94333E+01
    0.10340E+02    0.93342E+01
    0.10392E+02    0.92360E+01
    0.10444E+02    0.91388E+01
    0.10496E+02    0.90426E+01
    0.10549E+02    0.89474E+01
    0.10602E+02    0.88531E+01
    0.10655E+02    0.87598E+01
    0.10708E+02    0.86675E+01
    0.10762E+02    0.85760E+01
    0.10816E+02    0.84855E+01
    0.10870E+02    0.83960E+01
    0.10924E+02    0.83073E+01
    0.10979E+02    0.82196E+01
    0.11034E+02    0.81327E+01
    0.11089E+02    0.80467E+01
    0.11145E+02    0.79616E+01
    0.11201E+02    0.78774E+01
    0.11257E+02    0.77940E+01
    0.11314E+02    0.77115E+01
    0.11370E+02    0.76298E+01
    0.11427E+02    0.75490E+01
    0.11484E+02    0.74690E+01
    0.11542E+02    0.73898E+01
    0.11600E+02    0.73114E+01
    0.11658E+02    0.72338E+01
    0.11716E+02    0.71571E+01
    0.11775E+02    0.70811E+01
    0.11834E+02    0.70058E+01
    0.11894E+02    0.69314E+01
    0.11953E+02    0.68577E+01
    0.12013E+02    0.67848E+01
    0.12073E+02    0.67127E+01
    0.12134E+02    0.66412E+01
    0.12195E+02    0.65706E+01
    0.12256E+02    0.65006E+01
    0.12317E+02    0.64314E+01
    0.12379E+02    0.63628E+01
    0.12441E+02    0.62950E+01
    0.12503E+02    0.62279E+01
    0.12566E+02    0.61615E+01
    0.12629E+02    0.60958E+01
    0.12692E+02    0.60307E+01
    0.12756E+02    0.59664E+01
    0.12820E+02    0.59027E+01
    0.12884E+02    0.58396E+01
    0.12949E+02    0.57772E+01
    0.13014E+02    0.57155E+01
    0.13079E+02    0.56544E+01
    0.13144E+02    0.55939E+01
    0.13210E+02    0.55341E+01
    0.13277E+02    0.54749E+01
    0.13343E+02    0.54163E+01
    0.13410E+02    0.53583E+01
    0.13477E+02    0.53009E+01
    0.13545E+02    0.52441E+01
    0.13613E+02    0.51879E+01
    0.13681E+02    0.51323E+01
    0.13749E+02    0.50773E+01
    0.13818E+02    0.50228E+01
    0.13888E+02    0.49689E+01
    0.13957E+02    0.49156E+01
    0.14027E+02    0.48628E+01
    0.14097E+02    0.48106E+01
    0.14168E+02    0.47589E+01
    0.14239E+02    0.47078E+01
    0.14311E+02    0.46572E+01
    0.14382E+02    0.46072E+01
    0.14454E+02    0.45576E+01
    0.14527E+02    0.45086E+01
    0.14600E+02    0.44601E+01
    0.14673E+02    0.44121E+01
    0.14746E+02    0.43646E+01
    0.14820E+02    0.43176E+01
    0.14895E+02    0.42711E+01
    0.14969E+02    0.42251E+01
    0.15044E+02    0.41796E+01
    0.15120E+02    0.41346E+01
    0.15195E+02    0.40900E+01
    0.15272E+02    0.40459E+01
    0.15348E+02    0.40023E+01
    0.15425E+02    0.39591E+01
    0.15502E+02    0.39164E+01
    0.15580E+02    0.38741E+01
    0.15658E+02    0.38323E+01
    0.15737E+02    0.37909E+01
    0.15816E+02    0.37499E+01
    0.15895E+02    0.37094E+01
    0.15975E+02    0.36693E+01
    0.16055E+02    0.36297E+01
    0.16135E+02    0.35904E+01
    0.16216E+02    0.35516E+01
    0.16297E+02    0.35132E+01
    0.16379E+02    0.34752E+01
    0.16461E+02    0.34376E+01
    0.16544E+02    0.34004E+01
    0.16626E+02    0.33636E+01
    0.16710E+02    0.33272E+01
    0.16794E+02    0.32911E+01
    0.16878E+02    0.32555E+01
    0.16962E+02    0.32202E+01
    0.17047E+02    0.31853E+01
    0.17133E+02    0.31508E+01
    0.17219E+02    0.31166E+01
    0.17305E+02    0.30828E+01
    0.17392E+02    0.30494E+01
    0.17479E+02    0.30163E+01
    0.17567E+02    0.29835E+01
    0.17655E+02    0.29512E+01
    0.17743E+02    0.29191E+01
    0.17832E+02    0.28874E+01
    0.17921E+02    0.28561E+01
    0.18011E+02    0.28250E+01
    0.18102E+02    0.27944E+01
    0.18192E+02    0.27640E+01
    0.18283E+02    0.27339E+01
    0.18375E+02    0.27042E+01
    0.18467E+02    0.26748E+01
    0.18560E+02    0.26457E+01
    0.18653E+02    0.26169E+01
    0.18746E+02    0.25885E+01
    0.18840E+02    0.25603E+01
    0.18935E+02    0.25324E+01
    0.19030E+02    0.25049E+01
    0.19125E+02    0.24776E+01
    0.19221E+02    0.24506E+01
    0.19317E+02    0.24239E+01
    0.19414E+02    0.23975E+01
    0.19511E+02    0.23714E+01
    0.19609E+02    0.23456E+01
    0.19707E+02    0.23200E+01
    0.19806E+02    0.22947E+01
    0.19906E+02    0.22697E+01
    0.20005E+02    0.22449E+01
    0.20106E+02    0.22204E+01
    0.20206E+02    0.21962E+01
    0.20308E+02    0.21723E+01
    0.20409E+02    0.21485E+01
    0.20512E+02    0.21251E+01
    0.20615E+02    0.21019E+01
    0.20718E+02    0.20789E+01
    0.20822E+02    0.20562E+01
    0.20926E+02    0.20338E+01
    0.21031E+02    0.20116E+01
    0.21136E+02    0.19896E+01
    0.21242E+02    0.19678E+01
    0.21349E+02    0.19463E+01
    0.21456E+02    0.19251E+01
    0.21563E+02    0.19040E+01
    0.21671E+02    0.18832E+01
    0.21780E+02    0.18626E+01
    0.21889E+02    0.18422E+01
    0.21999E+02    0.18221E+01
    0.22109E+02    0.18021E+01
    0.22220E+02    0.17824E+01
    0.22331E+02    0.17629E+01
    0.22443E+02    0.17436E+01
    0.22556E+02    0.17245E+01
    0.22669E+02    0.17056E+01
    0.22783E+02    0.16870E+01
    0.22897E+02    0.16685E+01
    0.23012E+02    0.16502E+01
    0.23127E+02    0.16321E+01
    0.23243E+02    0.16142E+01
    0.23359E+02    0.15965E+01
    0.23476E+02    0.15790E+01
    0.23594E+02    0.15617E+01
    0.23712E+02    0.15446E+01
    0.23831E+02    0.15277E+01
    0.23951E+02    0.15109E+01
    0.24071E+02    0.14943E+01
    0.24191E+02    0.14780E+01
    0.24313E+02    0.14617E+01
    0.24435E+02    0.14457E+01
    0.24557E+02    0.14298E+01
    0.24680E+02    0.14141E+01
    0.24804E+02    0.13986E+01
    0.24928E+02    0.13833E+01
    0.25053E+02    0.13681E+01
    0.25179E+02    0.13530E+01
    0.25305E+02    0.13382E+01
    0.25432E+02    0.13235E+01
    0.25559E+02    0.13089E+01
    0.25687E+02    0.12946E+01
    0.25816E+02    0.12803E+01
    0.25945E+02    0.12663E+01
    0.26076E+02    0.12523E+01
    0.26206E+02    0.12386E+01
    0.26338E+02    0.12250E+01
    0.26470E+02    0.12115E+01
    0.26602E+02    0.11982E+01
    0.26736E+02    0.11850E+01
    0.26870E+02    0.11720E+01
    0.27004E+02    0.11591E+01
    0.27140E+02    0.11463E+01
    0.27276E+02    0.11337E+01
    0.27412E+02    0.11212E+01
    0.27550E+02    0.11089E+01
    0.27688E+02    0.10967E+01
    0.27827E+02    0.10846E+01
    0.27966E+02    0.10727E+01
    0.28106E+02    0.10608E+01
    0.28247E+02    0.10492E+01
    0.28389E+02    0.10376E+01
    0.28531E+02    0.10262E+01
    0.28674E+02    0.10149E+01
    0.28818E+02    0.10037E+01
    0.28962E+02    0.99263E+00
    0.29108E+02    0.98170E+00
    0.29253E+02    0.97088E+00
    0.29400E+02    0.96018E+00
    0.29547E+02    0.94959E+00
    0.29696E+02    0.93912E+00
    0.29844E+02    0.92877E+00
    0.29994E+02    0.91853E+00
    0.30144E+02    0.90840E+00
    0.30295E+02    0.89838E+00
    0.30447E+02    0.88847E+00
    0.30600E+02    0.87867E+00
    0.30753E+02    0.86897E+00
    0.30907E+02    0.85939E+00
    0.31062E+02    0.84990E+00
    0.31218E+02    0.84052E+00
    0.31375E+02    0.83125E+00
    0.31532E+02    0.82207E+00
    0.31690E+02    0.81300E+00
    0.31849E+02    0.80402E+00
    0.32008E+02    0.79515E+00
    0.32169E+02    0.78637E+00
    0.32330E+02    0.77768E+00
    0.32492E+02    0.76909E+00
    0.32655E+02    0.76060E+00
    0.32819E+02    0.75220E+00
    0.32983E+02    0.74389E+00
    0.33148E+02    0.73567E+00
    0.33315E+02    0.72754E+00
    0.33482E+02    0.71950E+00
    0.33649E+02    0.71155E+00
    0.33818E+02    0.70368E+00
    0.33988E+02    0.69591E+00
    0.34158E+02    0.68821E+00
    0.34329E+02    0.68061E+00
    0.34501E+02    0.67308E+00
    0.34674E+02    0.66564E+00
    0.34848E+02    0.65828E+00
    0.35023E+02    0.65100E+00
    0.35198E+02    0.64380E+00
    0.35375E+02    0.63668E+00
    0.35552E+02    0.62963E+00
    0.35730E+02    0.62267E+00
    0.35909E+02    0.61578E+00
    0.36089E+02    0.60897E+00
    0.36270E+02    0.60223E+00
    0.36452E+02    0.59556E+00
    0.36635E+02    0.58897E+00
    0.36818E+02    0.58245E+00
    0.37003E+02    0.57601E+00
    0.37188E+02    0.56963E+00
    0.37375E+02    0.56333E+00
    0.37562E+02    0.55709E+00
    0.37750E+02    0.55092E+00
    0.37940E+02    0.54482E+00
    0.38130E+02    0.53879E+00
    0.38321E+02    0.53282E+00
    0.38513E+02    0.52692E+00
    0.38706E+02    0.52108E+00
    0.38900E+02    0.51531E+00
    0.39095E+02    0.50960E+00
    0.39291E+02    0.50396E+00
    0.39488E+02    0.49837E+00
    0.39686E+02    0.49285E+00
    0.39885E+02    0.48739E+00
    0.40085E+02    0.48199E+00
    0.40286E+02    0.47664E+00
    0.40488E+02    0.47136E+00
    0.40691E+02    0.46614E+00
    0.40895E+02    0.46097E+00
    0.41100E+02    0.45586E+00
    0.41306E+02    0.45081E+00
    0.41513E+02    0.44581E+00
    0.41721E+02    0.44086E+00
    0.41930E+02    0.43598E+00
    0.42140E+02    0.43114E+00
    0.42351E+02    0.42636E+00
    0.42563E+02    0.42163E+00
    0.42777E+02    0.41695E+00
    0.42991E+02    0.41233E+00
    0.43207E+02    0.40775E+00
    0.43423E+02    0.40323E+00
    0.43641E+02    0.39876E+00
    0.43860E+02    0.39433E+00
    0.44080E+02    0.38996E+00
    0.44301E+02    0.38563E+00
    0.44523E+02    0.38135E+00
    0.44746E+02    0.37712E+00
    0.44970E+02    0.37293E+00
    0.45195E+02    0.36879E+00
    0.45422E+02    0.36470E+00
    0.45650E+02    0.36065E+00
    0.45878E+02    0.35665E+00
    0.46108E+02    0.35269E+00
    0.46340E+02    0.34877E+00
    0.46572E+02    0.34490E+00
    0.46805E+02    0.34107E+00
    0.47040E+02    0.33728E+00
    0.47276E+02    0.33354E+00
    0.47513E+02    0.32983E+00
    0.47751E+02    0.32617E+00
    0.47990E+02    0.32255E+00
    0.48231E+02    0.31896E+00
    0.48473E+02    0.31542E+00
    0.48715E+02    0.31192E+00
    0.48960E+02    0.30845E+00
    0.49205E+02    0.30502E+00
    0.49452E+02    0.30163E+00
    0.49700E+02    0.29828E+00
    0.49949E+02    0.29497E+00
    0.50199E+02    0.29169E+00
    0.50451E+02    0.28845E+00
    0.50704E+02    0.28524E+00
    0.50958E+02    0.28207E+00
    0.51213E+02    0.27894E+00
    0.51470E+02    0.27584E+00
    0.51728E+02    0.27277E+00
    0.51987E+02    0.26974E+00
    0.52248E+02    0.26674E+00
    0.52510E+02    0.26377E+00
    0.52773E+02    0.26084E+00
    0.53037E+02    0.25794E+00
    0.53303E+02    0.25507E+00
    0.53570E+02    0.25224E+00
    0.53839E+02    0.24943E+00
    0.54109E+02    0.24666E+00
    0.54380E+02    0.24391E+00
    0.54653E+02    0.24120E+00
    0.54927E+02    0.23852E+00
    0.55202E+02    0.23587E+00
    0.55479E+02    0.23324E+00
    0.55757E+02    0.23065E+00
    0.56036E+02    0.22808E+00
    0.56317E+02    0.22554E+00
    0.56599E+02    0.22304E+00
    0.56883E+02    0.22055E+00
    0.57168E+02    0.21810E+00
    0.57455E+02    0.21567E+00
    0.57743E+02    0.21327E+00
    0.58032E+02    0.21090E+00
    0.58323E+02    0.20855E+00
    0.58615E+02    0.20623E+00
    0.58909E+02    0.20394E+00
    0.59204E+02    0.20167E+00
    0.59501E+02    0.19942E+00
    0.59799E+02    0.19720E+00
    0.60099E+02    0.19501E+00
    0.60400E+02    0.19284E+00
    0.60703E+02    0.19069E+00
    0.61008E+02    0.18857E+00
    0.61313E+02    0.18647E+00
    0.61621E+02    0.18439E+00
    0.61929E+02    0.18234E+00
    0.62240E+02    0.18031E+00
    0.62552E+02    0.17830E+00
    0.62865E+02    0.17631E+00
    0.63181E+02    0.17435E+00
    0.63497E+02    0.17241E+00
    0.63816E+02    0.17049E+00
    0.64135E+02    0.16859E+00
    0.64457E+02    0.16671E+00
    0.64780E+02    0.16486E+00
    0.65105E+02    0.16302E+00
    0.65431E+02    0.16120E+00
    0.65759E+02    0.15941E+00
    0.66089E+02    0.15763E+00
    0.66420E+02    0.15588E+00
    0.66753E+02    0.15414E+00
    0.67087E+02    0.15242E+00
    0.67424E+02    0.15072E+00
    0.67762E+02    0.14904E+00
    0.68101E+02    0.14738E+00
    0.68443E+02    0.14574E+00
    0.68786E+02    0.14412E+00
    0.69131E+02    0.14251E+00
    0.69477E+02    0.14092E+00
    0.69825E+02    0.13935E+00
    0.70175E+02    0.13780E+00
    0.70527E+02    0.13626E+00
    0.70881E+02    0.13475E+00
    0.71236E+02    0.13324E+00
    0.71593E+02    0.13176E+00
    0.71952E+02    0.13029E+00
    0.72313E+02    0.12884E+00
    0.72675E+02    0.12740E+00
    0.73039E+02    0.12598E+00
    0.73405E+02    0.12458E+00
    0.73773E+02    0.12319E+00
    0.74143E+02    0.12181E+00
    0.74515E+02    0.12046E+00
    0.74888E+02    0.11911E+00
    0.75264E+02    0.11778E+00
    0.75641E+02    0.11647E+00
    0.76020E+02    0.11517E+00
    0.76401E+02    0.11389E+00
    0.76784E+02    0.11262E+00
    0.77169E+02    0.11136E+00
    0.77556E+02    0.11012E+00
    0.77945E+02    0.10889E+00
    0.78335E+02    0.10768E+00
    0.78728E+02    0.10648E+00
    0.79122E+02    0.10529E+00
    0.79519E+02    0.10412E+00
    0.79918E+02    0.10295E+00
    0.80318E+02    0.10181E+00
    0.80721E+02    0.10067E+00
    0.81125E+02    0.99547E-01
    0.81532E+02    0.98437E-01
    0.81941E+02    0.97339E-01
    0.82351E+02    0.96253E-01
    0.82764E+02    0.95179E-01
    0.83179E+02    0.94117E-01
    0.83596E+02    0.93067E-01
    0.84015E+02    0.92029E-01
    0.84436E+02    0.91002E-01
    0.84860E+02    0.89987E-01
    0.85285E+02    0.88983E-01
    0.85712E+02    0.87990E-01
    0.86142E+02    0.87008E-01
    0.86574E+02    0.86037E-01
    0.87008E+02    0.85077E-01
    0.87444E+02    0.84128E-01
    0.87882E+02    0.83189E-01
    0.88323E+02    0.82261E-01
    0.88765E+02    0.81343E-01
    0.89210E+02    0.80435E-01
    0.89658E+02    0.79537E-01
    0.90107E+02    0.78649E-01
    0.90559E+02    0.77771E-01
    0.91012E+02    0.76904E-01
    0.91469E+02    0.76045E-01
    0.91927E+02    0.75196E-01
    0.92388E+02    0.74357E-01
    0.92851E+02    0.73527E-01
    0.93316E+02    0.72706E-01
    0.93784E+02    0.71894E-01
    0.94254E+02    0.71092E-01
    0.94727E+02    0.70298E-01
    0.95202E+02    0.69514E-01
    0.95679E+02    0.68738E-01
    0.96158E+02    0.67970E-01
    0.96640E+02    0.67211E-01
    0.97125E+02    0.66461E-01
    0.97612E+02    0.65719E-01
    0.98101E+02    0.64985E-01
    0.98593E+02    0.64259E-01
    0.99087E+02    0.63542E-01
    0.99584E+02    0.62832E-01
    0.10008E+03    0.62131E-01
    0.10058E+03    0.61437E-01
    0.10109E+03    0.60751E-01
    0.10160E+03    0.60073E-01
    0.10210E+03    0.59402E-01
    0.10262E+03    0.58738E-01
    0.10313E+03    0.58082E-01
    0.10365E+03    0.57434E-01
    0.10417E+03    0.56792E-01
    0.10469E+03    0.56158E-01
    0.10521E+03    0.55531E-01
    0.10574E+03    0.54911E-01
    0.10627E+03    0.54297E-01
    0.10680E+03    0.53691E-01
    0.10734E+03    0.53091E-01
    0.10788E+03    0.52498E-01
    0.10842E+03    0.51912E-01
    0.10896E+03    0.51332E-01
    0.10951E+03    0.50759E-01
    0.11006E+03    0.50191E-01
    0.11061E+03    0.49631E-01
    0.11116E+03    0.49076E-01
    0.11172E+03    0.48528E-01
    0.11228E+03    0.47986E-01
    0.11284E+03    0.47450E-01
    0.11341E+03    0.46920E-01
    0.11398E+03    0.46396E-01
    0.11455E+03    0.45877E-01
    0.11512E+03    0.45365E-01
    0.11570E+03    0.44858E-01
    0.11628E+03    0.44357E-01
    0.11686E+03    0.43861E-01
    0.11745E+03    0.43371E-01
    0.11804E+03    0.42886E-01
    0.11863E+03    0.42407E-01
    0.11922E+03    0.41933E-01
    0.11982E+03    0.41465E-01
    0.12042E+03    0.41001E-01
    0.12102E+03    0.40543E-01
    0.12163E+03    0.40090E-01
    0.12224E+03    0.39642E-01
    0.12285E+03    0.39199E-01
    0.12347E+03    0.38761E-01
    0.12409E+03    0.38328E-01
    0.12471E+03    0.37900E-01
    0.12534E+03    0.37476E-01
    0.12596E+03    0.37057E-01
    0.12660E+03    0.36643E-01
    0.12723E+03    0.36234E-01
    0.12787E+03    0.35829E-01
    0.12851E+03    0.35428E-01
    0.12915E+03    0.35032E-01
    0.12980E+03    0.34641E-01
    0.13045E+03    0.34254E-01
    0.13110E+03    0.33871E-01
    0.13176E+03    0.33492E-01
    0.13242E+03    0.33118E-01
    0.13309E+03    0.32748E-01
    0.13375E+03    0.32382E-01
    0.13442E+03    0.32020E-01
    0.13510E+03    0.31662E-01
    0.13577E+03    0.31308E-01
    0.13646E+03    0.30958E-01
    0.13714E+03    0.30612E-01
    0.13783E+03    0.30269E-01
    0.13852E+03    0.29931E-01
